actual_0,actual_1,actual_2,actual_3,actual_4,actual_5,actual_6,actual_7,actual_8,actual_9,actual_10,actual_11,actual_12,actual_13,actual_14,actual_15,target_0,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_13,target_14,target_15,wheel_contact_0,wheel_contact_1,wheel_contact_2,wheel_contact_3,wheel_contact_4,wheel_contact_5,wheel_contact_6,wheel_contact_7
-0.538877608953827,-0.5730410091122529,0.6450387383583595,0.5941313095137644,-28.956122897681766,43.43985260440887,-29.04674598381533,43.34157610575039,7.186141544012998,9.09932585879772,9.102605762326576,7.902885899546543,5.824929927302807,9.106597260199623,9.097166513795994,5.119741237950374,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-30.707812805177593,41.75393829345507,-30.707812805177593,41.75393829345507,11.84326171875,11.84326171875,11.84326171875,11.84326171875,11.84326171875,11.84326171875,11.84326171875,11.84326171875,0,0,0,0,0,0,0,0
-0.5396215632005985,-0.5734279561742476,0.6449271920071717,0.5941016361770873,-28.96326763324795,43.43306453616124,-29.05331693114814,43.335308007390786,7.859926533516789,9.279385863840936,9.290614340224527,8.400499603323214,6.872732806973003,9.30751824750935,9.298688237384246,6.347695290789108,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-30.717812500001813,41.743938598630855,-30.717812500001813,41.743938598630855,13.5687255859375,13.5687255859375,13.5687255859375,13.5687255859375,13.5687255859375,13.5687255859375,13.5687255859375,13.5687255859375,0,0,0,0,0,0,0,0
-0.5401947492921401,-0.5737246302025427,0.6447811482988487,0.594080131630421,-28.97034811454793,43.42630513399783,-29.059910337640517,43.32900495814767,8.73928487328525,9.792432118364458,9.80637985746439,9.145972149440835,7.96123836603704,9.827437166065044,9.819425815494185,7.532597251746295,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-30.727812194826033,41.73393890380664,-30.727812194826033,41.73393890380664,13.5687255859375,13.5687255859375,13.5687255859375,13.5687255859375,13.5687255859375,13.5687255859375,13.5687255859375,13.5687255859375,0,0,0,0,0,0,0,0
-0.5406562491459874,-0.5739611907408685,0.64461543770602,0.5940653766721938,-28.977387294654076,43.419564034607866,-29.0665166421943,43.32268314676784,9.395371199679698,10.176738510544917,10.190695115430936,9.700715203026363,8.827094051983948,10.211693161682145,10.204754785566884,8.495632553247397,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-30.737811889650253,41.72393920898242,-30.737811889650253,41.72393920898242,13.5687255859375,13.5687255859375,13.5687255859375,13.5687255859375,13.5687255859375,13.5687255859375,13.5687255859375,13.5687255859375,0,0,0,0,0,0,0,0
-0.5410441296983091,-0.5741573032958392,0.6444401958754961,0.5940576261450017,-28.984401157927515,43.412833163265326,-29.07313075845953,43.31635096200766,9.884539522984724,10.464263656852468,10.476953723547924,10.113420240150981,9.468545903625598,10.49582911404684,10.490005125324362,9.221946694893777,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-30.747811584474473,41.713939514158206,-30.747811584474473,41.713939514158206,13.5687255859375,13.5687255859375,13.5687255859375,13.5687255859375,13.5687255859375,13.5687255859375,13.5687255859375,13.5687255859375,0,0,0,0,0,0,0,0
-0.5413830590030105,-0.574325916500592,0.6442613676869735,0.59405680732939,-28.991400818446596,43.406106408202945,-29.07975115706503,43.31001157512158,10.249044644235923,10.679162550008764,10.69010381102144,10.42038542011403,9.943942609029387,10.706120474825791,10.701335017840742,9.760517472682567,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-30.757811279298693,41.70393981933399,-30.757811279298693,41.70393981933399,14.98046875,14.98046875,14.98046875,14.98046875,14.98046875,14.98046875,14.98046875,14.98046875,0,0,0,0,0,0,0,0
-0.5416870704335144,-0.5749700145614242,0.6441170751079233,0.5940668799899451,-28.998405463857168,43.39908609984776,-29.086391788855735,43.303929450800844,10.701469482173014,11.051422043500736,11.09898396653447,9.922100669686166,10.45402670931203,11.074149919117707,11.05797323249218,7.695217728227033,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-30.767810974122913,41.69394012450977,-30.767810974122913,41.69394012450977,14.98046875,14.98046875,14.98046875,14.98046875,14.98046875,14.98046875,14.98046875,14.98046875,0,1,0,0,0,1,0,0
-0.5418806414291425,-0.5758914026878353,0.6437613279730182,0.5939345415518592,-29.00542698847229,43.391888951912215,-29.092946457994,43.297809337770076,11.063508995127066,11.348237423160734,11.413435929820672,9.53342122364857,7.916556425155601,11.377340638414276,11.366835795608146,6.04286715093887,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-30.777810668947133,41.683940429685556,-30.777810668947133,41.683940429685556,16.3922119140625,16.3922119140625,16.3922119140625,16.3922119140625,16.3922119140625,16.3922119140625,16.3922119140625,16.3922119140625,0,1,1,0,0,1,0,0
-0.542019054819546,-0.5764622375027011,0.6432752273560549,0.5935877380423277,-29.012461394682475,43.38484533232857,-29.09946430590284,43.29158140523382,11.357388518483315,11.58904928251071,11.619750661337328,10.090132961333504,5.809338337742096,11.61929214246716,11.621813852363532,4.88532022544395,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-30.787810363771353,41.67394073486134,-30.787810363771353,41.67394073486134,16.3922119140625,16.3922119140625,16.3922119140625,16.3922119140625,16.3922119140625,16.3922119140625,16.3922119140625,16.3922119140625,0,1,1,0,0,0,0,0
-0.5421211537441687,-0.576805481850214,0.6426745107114736,0.5930814575034774,-29.01950183341537,43.37789545514316,-29.106023516280672,43.285244229010154,11.598543116085391,11.787026963519866,11.797923112407158,10.553395449680034,4.315369789708887,11.820633981813815,11.828140964315894,4.115275593366274,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-30.797810058595573,41.66394104003712,-30.797810058595573,41.66394104003712,16.3922119140625,16.3922119140625,16.3922119140625,16.3922119140625,16.3922119140625,16.3922119140625,16.3922119140625,16.3922119140625,0,1,1,0,0,0,0,0
-0.5422157096319684,-0.5770678099457291,0.6420796075383961,0.592787854335669,-29.026541565192428,43.37101099439741,-29.11258734600462,43.27882273080588,11.79869773719513,11.952051978656154,11.954235883175976,10.94166319701448,3.6610870057689135,11.979703388519486,11.979658255723264,5.70431617971766,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-30.807809753419793,41.65394134521291,-30.807809753419793,41.65394134521291,16.3922119140625,16.3922119140625,16.3922119140625,16.3922119140625,16.3922119140625,16.3922119140625,16.3922119140625,16.3922119140625,0,0,1,0,0,0,0,0
-0.5423599099733365,-0.5772664853080371,0.6416338047662155,0.592605380501152,-29.03357235691059,43.36416735224003,-29.11925325994181,43.27237225682817,11.968142875650031,12.092914964580684,12.087667201701072,11.2638177402005,5.342959980336705,12.11115323798681,12.109416321608755,7.0036720518837665,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-30.817809448244013,41.64394165038869,-30.817809448244013,41.64394165038869,17.490234375,17.490234375,17.490234375,17.490234375,17.490234375,17.490234375,17.490234375,17.490234375,0,0,0,0,0,0,0,0
-0.5425360111482633,-0.5774263756435186,0.6412813900509751,0.5924929902445513,-29.04060456898109,43.35734341305008,-29.125969122078022,43.26590818818198,12.105367377262265,12.206884453202258,12.198172388307167,11.527871930383764,6.711255730184054,12.217993613648476,12.21594901790168,8.06181299916486,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-30.827809143068233,41.633941955564474,-30.827809143068233,41.633941955564474,17.490234375,17.490234375,17.490234375,17.490234375,17.490234375,17.490234375,17.490234375,17.490234375,0,0,0,0,0,0,0,0
-0.5427354227094868,-0.577508746327043,0.64101010906841,0.5921863839806402,-29.047649334673757,43.350515802572374,-29.13271783641778,43.25950474298462,12.213448566659714,12.296044897263222,12.283647923205413,11.738278016579562,7.820614123678198,12.301006595170758,12.308143430111107,6.73181984532663,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-30.837808837892453,41.62394226074026,-30.837808837892453,41.62394226074026,17.490234375,17.490234375,17.490234375,17.490234375,17.490234375,17.490234375,17.490234375,17.490234375,0,1,0,0,0,0,0,0
-0.5429453649455058,-0.5775942889574376,0.6407714190796283,0.5919984241111571,-29.0547002351281,43.34369494381932,-29.13947509764647,43.25304838998902,12.304002110556707,12.371204142983217,12.360138108920154,11.916414206396611,8.727921353876706,12.37325859770757,12.377047794475358,7.840038999686554,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-30.847808532716673,41.61394256591604,-30.847808532716673,41.61394256591604,17.490234375,17.490234375,17.490234375,17.490234375,17.490234375,17.490234375,17.490234375,17.490234375,0,0,0,0,0,0,0,0
-0.5431622393235473,-0.5776825358194613,0.6405552387558817,0.5918851896431487,-29.06175973010582,43.336872641535926,-29.146238508525318,43.24656507467934,12.377481581299191,12.432158503739398,12.422604364210411,12.06158169083104,9.466354519674539,12.432274069314705,12.433837532352182,8.74243611150251,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-30.857808227540893,41.603942871091824,-30.857808227540893,41.603942871091824,18.2745361328125,18.2745361328125,18.2745361328125,18.2745361328125,18.2745361328125,18.2745361328125,18.2745361328125,18.2745361328125,0,0,0,0,0,0,0,0
-0.5433835332666531,-0.57777281444294,0.6403551563897352,0.5918199663210394,-29.068829072646416,43.33004436097719,-29.153007689460427,43.240066619322135,12.437110439087066,12.48159668064236,12.473520478479033,12.179785185084347,10.067355646483701,12.480487323072653,12.480668588124484,9.477270299476183,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-30.867807922365113,41.59394317626761,-30.867807922365113,41.59394317626761,18.2745361328125,18.2745361328125,18.2745361328125,18.2745361328125,18.2745361328125,18.2745361328125,18.2745361328125,18.2745361328125,0,0,0,0,0,0,0,0
-0.5436102682589106,-0.5778160231376367,0.6401855447109499,0.5915759591899025,-29.075915709390923,43.32319631843146,-29.159791786442877,43.233641094908464,12.482037715782793,12.51823261482599,12.509240209730997,12.27025127926292,10.552093200176222,12.515465567866874,12.521487605469815,7.876877177554542,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-30.877807617189333,41.58394348144339,-30.877807617189333,41.58394348144339,18.2745361328125,18.2745361328125,18.2745361328125,18.2745361328125,18.2745361328125,18.2745361328125,18.2745361328125,18.2745361328125,0,1,0,0,0,0,0,0
-0.5438365483815137,-0.5778764626682226,0.6400183946018866,0.5914310335034558,-29.083009946443827,43.31634516992447,-29.166578143961228,43.22715368238156,12.521862664384463,12.551311560738606,12.544633450996209,12.350187260256948,10.951257951877562,12.548697118421568,12.551806819202094,8.772858549894686,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-30.887807312013553,41.573943786619175,-30.887807312013553,41.573943786619175,18.2745361328125,18.2745361328125,18.2745361328125,18.2745361328125,18.2745361328125,18.2745361328125,18.2745361328125,18.2745361328125,0,0,0,0,0,0,0,0
-0.5440626602983708,-0.5779482604195811,0.6398540201041631,0.5913481960324798,-29.090113401486754,43.30948641656137,-29.173370079933377,43.22063306587987,12.554274220129294,12.578234433291984,12.57328066461327,12.415075340965197,11.276088584564492,12.575797153759794,12.576794022773207,9.502165861006965,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-30.897807006837773,41.56394409179496,-30.897807006837773,41.56394409179496,19.058837890625,19.058837890625,19.058837890625,19.058837890625,19.058837890625,19.058837890625,19.058837890625,19.058837890625,0,0,0,0,0,0,0,0
-0.5442886237123372,-0.5780274656871338,0.639692454950648,0.5913050764956816,-29.09722695619935,43.3026177765734,-29.180169607444473,43.214092921918095,12.580633387132321,12.600127897483327,12.596452717063274,12.467733690295846,11.540417824931746,12.5978868041695,12.597489521864585,10.095910336484883,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-30.907806701661993,41.55394439697074,-30.907806701661993,41.55394439697074,19.058837890625,19.058837890625,19.058837890625,19.058837890625,19.058837890625,19.058837890625,19.058837890625,19.058837890625,0,0,0,0,0,0,0,0
-0.5445143535484859,-0.5781114407482266,0.6395335769775556,0.5912879216218552,-29.104351088762165,43.29573811319479,-29.186978004393602,43.20753942259255,12.602060810137393,12.617921935046635,12.615195391511378,12.510467007725692,11.755511130875057,12.615889117566706,12.61465661183076,10.579321575697454,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-30.917806396486213,41.543944702146526,-30.917806396486213,41.543944702146526,19.058837890625,19.058837890625,19.058837890625,19.058837890625,19.058837890625,19.058837890625,19.058837890625,19.058837890625,0,0,0,0,0,0,0,0
-0.5453332372946509,-0.5781788893097423,0.6394680545114927,0.5913177570895486,-29.111772646874286,43.288857343785644,-29.193791830617492,43.2009846681493,11.751664226796157,12.681749490807842,12.635692414050093,12.550483298926972,11.932724517856956,12.632745317064856,12.633784026068895,10.97779458806796,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-30.927806091310433,41.53394500732231,-30.927806091310433,41.53394500732231,19.5294189453125,19.5294189453125,19.5294189453125,19.5294189453125,19.5294189453125,19.5294189453125,19.5294189453125,19.5294189453125,0,0,0,0,0,0,1,0
-0.5465619802192404,-0.578699609604161,0.6395118541332586,0.5913825755850156,-29.119402898016734,43.28169146584138,-29.20061591443437,43.194623715513295,10.991210996461694,12.72001211602814,12.68833728583516,11.744552973733343,12.07586760887214,12.645418581704376,12.639986905545056,8.960032373865314,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-30.937805786134653,41.52394531249809,-30.937805786134653,41.52394531249809,19.5294189453125,19.5294189453125,19.5294189453125,19.5294189453125,19.5294189453125,19.5294189453125,19.5294189453125,19.5294189453125,0,1,0,0,0,1,1,0
-0.5480099944480413,-0.5795139883593643,0.6396198474203937,0.5915048174913674,-29.127164432348955,43.27435259960859,-29.20744610862736,43.18834800505317,10.388005705994228,12.738553385015944,12.718399474596753,11.082052751577724,12.194699907661827,12.658098011005617,12.649585998444463,7.5359209727007705,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-30.947805480958873,41.513945617673876,-30.947805480958873,41.513945617673876,19.5294189453125,19.5294189453125,19.5294189453125,19.5294189453125,19.5294189453125,19.5294189453125,19.5294189453125,19.5294189453125,0,1,0,0,0,1,1,0
-0.5494957892825055,-0.5805193556984327,0.6397390528224476,0.5917019805943927,-29.13498847274314,43.26693166969548,-29.214273011469967,43.18191681617744,9.97132433339734,12.745569885247763,12.73753188484778,10.5944218633899,12.297539952821856,12.674569950882931,12.672244117139995,8.511663612323444,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-30.957805175783093,41.50394592284966,-30.957805175783093,41.50394592284966,19.5294189453125,19.5294189453125,19.5294189453125,19.5294189453125,19.5294189453125,19.5294189453125,19.5294189453125,19.5294189453125,0,0,0,0,0,1,1,0
-0.5504703254305703,-0.5816377268894395,0.6398316832116572,0.5919194684738459,-29.142577985182033,43.259431374331676,-29.22088109688958,43.175378766402055,10.439230971727016,12.696412836494206,12.735267600499771,10.208906783404913,9.406682066267393,12.665445394350707,12.67704233320731,9.29191052462897,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-30.967804870607313,41.49394622802544,-30.967804870607313,41.49394622802544,19.8431396484375,19.8431396484375,19.8431396484375,19.8431396484375,19.8431396484375,19.8431396484375,19.8431396484375,19.8431396484375,0,0,1,0,0,1,0,0
-0.5511491031029855,-0.582378635885586,0.6399779341943366,0.5920825492774603,-29.15003505900965,43.252122966001615,-29.22732343536638,43.168776079221196,10.82965066564283,12.666139136259863,12.690922209796032,10.63542434069018,6.97716040141013,12.651049051131597,12.676859328400251,9.922648143642963,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-30.977804565431533,41.48394653320123,-30.977804565431533,41.48394653320123,19.8431396484375,19.8431396484375,19.8431396484375,19.8431396484375,19.8431396484375,19.8431396484375,19.8431396484375,19.8431396484375,0,0,1,0,0,0,0,0
-0.5516220945984801,-0.5828393107699871,0.639987076073281,0.5919819516990169,-29.157418716344196,43.244920518748636,-29.233848559617222,43.16217366018698,11.153028781303778,12.647232662415128,12.662219611119522,10.9898252875101,5.363559661393875,12.659096261425015,12.682201602888064,8.303058472469868,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-30.987804260255754,41.47394683837701,-30.987804260255754,41.47394683837701,19.8431396484375,19.8431396484375,19.8431396484375,19.8431396484375,19.8431396484375,19.8431396484375,19.8431396484375,19.8431396484375,0,1,1,0,0,0,0,0
-0.5519496523805371,-0.5831176811320504,0.6397387192653785,0.5917297774989827,-29.164755273227847,43.23778575748889,-29.24058967354148,43.155562019334006,11.423567726919751,12.639281995780957,12.64869553203221,11.288001942572217,4.621784714667923,12.681148481353118,12.684817293515385,6.99925212017358,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-30.997803955079974,41.463947143552794,-30.997803955079974,41.463947143552794,19.8431396484375,19.8431396484375,19.8431396484375,19.8431396484375,19.8431396484375,19.8431396484375,19.8431396484375,19.8431396484375,0,1,1,0,0,0,0,0
-0.5521749494586451,-0.5832756793046399,0.6392362939857245,0.5913756041297363,-29.172061573118956,43.23069371440464,-29.24755607428567,43.14891747006008,11.649325201655612,12.638454732234443,12.644634451605942,11.537546835808742,4.4872541764939875,12.702111816826337,12.688430011773622,6.028115310134372,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-31.007803649904194,41.45394744872858,-31.007803649904194,41.45394744872858,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0,1,1,0,0,0,0,0
-0.5523862534447906,-0.5833619745271228,0.6388660487831889,0.5910005785549193,-29.179344744869738,43.22362778251488,-29.25455610556699,43.14227053194973,11.839384733804325,12.644160373379215,12.646251563275491,11.745502857949454,6.009191522222078,12.692964584427969,12.687725885896826,5.494490493892715,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-31.017803344728414,41.44394775390436,-31.017803344728414,41.44394775390436,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0,1,0,0,0,0,0,0
-0.5525875495016555,-0.5834382688661677,0.6385670521588128,0.5907721010301361,-29.186613339862177,43.21658270411958,-29.26156276457753,43.1355637275804,11.997930162350627,12.652711775911559,12.654109837875014,11.921242611677844,7.252421682984509,12.690473600979983,12.68514382576448,6.832583130477984,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-31.027803039552634,41.433948059080144,-31.027803039552634,41.433948059080144,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0,0,0,0,0,0,0,0
-0.5527836292580321,-0.5835099790268129,0.6383144208211105,0.5906350196075383,-29.19387840064192,43.20954426101146,-29.268571990086926,43.128828051696026,12.12744856056554,12.660192023928737,12.661210049765431,12.064934564651605,8.264702589028824,12.689210780372811,12.68396828121576,7.922207428778361,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-31.037802734376854,41.42394836425593,-31.037802734376854,41.42394836425593,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0,0,0,0,0,0,0,0
-0.5529769990247881,-0.5835798125307649,0.6380928328016668,0.5905560627412414,-29.201146052938235,43.20250455998602,-29.275583131012077,43.122077611916396,12.233088567853912,12.666539342704972,12.66734342252398,12.182201719581904,9.088868040405714,12.688736712216054,12.683782627811242,8.809518421706262,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-31.047802429201074,41.41394866943171,-31.047802429201074,41.41394866943171,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0,0,0,0,0,0,0,0
-0.5531689237168703,-0.5836490503765773,0.637892656660642,0.5905148580128834,-29.20841970710216,43.19545920876719,-29.282596942537534,43.115318263997764,12.319162446060272,12.671826696566333,12.672504996351629,12.277783969226714,9.75982497546769,12.688750382281121,12.684230798442371,9.532051677346205,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-31.057802124025294,41.403948974607495,-31.057802124025294,41.403948974607495,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0,0,0,0,0,0,0,0
-0.5533600066085563,-0.583718242037019,0.6377076957175029,0.5904987232952463,-29.215701270035687,43.188405755815225,-29.289614646554313,43.108551954509586,12.389245380299867,12.6761800930772,12.676779805843744,12.355626855458956,10.306018000684114,12.689050500134467,12.685044934010358,10.120368731541435,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-31.067801818849514,41.39394927978328,-31.067801818849514,41.39394927978328,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0,0,0,0,0,0,0,0
-0.5535505075515331,-0.583787576392164,0.6375338607993007,0.5904996181889935,-29.222991813261746,43.18134282790781,-29.296637513839276,43.10177887365384,12.446281895904498,12.679737737483187,12.6802846745207,12.418988188006912,10.750622175229097,12.689505248258596,12.686038393113062,10.599366357412539,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-31.077801513673734,41.38394958495906,-31.077801513673734,41.38394958495906,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0,0,0,0,0,0,0,0
-0.5537405149936881,-0.5838570756209946,0.6373683806243913,0.5905123423665002,-29.230291941784415,43.174269653077104,-29.30366669632436,43.094998499961996,12.492686552572966,12.682630911133405,12.683139781110414,12.470543715022137,11.112515942894369,12.690030127760664,12.687088606869679,10.989330355600794,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-31.087801208497954,41.373949890134845,-31.087801208497954,41.373949890134845,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0,0,0,0,0,0,0,0
-0.5544102004472472,-0.5839114091907951,0.6372796114567892,0.5905567927480354,-29.23785514819161,43.16719395332247,-29.31069975755029,43.08821758133732,11.861575160689387,12.72574813594415,12.689610712882772,12.516638286352165,11.408815920747926,12.692313124922295,12.691935215222973,11.31060502512248,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-31.097800903322174,41.36395019531063,-31.097800903322174,41.36395019531063,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0,0,0,0,0,0,1,0
-0.5553765462873456,-0.5839535465083153,0.6372470098164499,0.5906244620783543,-29.24557735771265,43.160112865194485,-29.317736536545038,43.0814333486084,11.351202492368156,12.747397712767052,12.695617932638836,12.554884094565546,11.651346386371022,12.69562547363834,12.696892752619865,11.573014784330217,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-31.107800598146394,41.35395050048641,-31.107800598146394,41.35395050048641,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0,0,0,0,0,0,1,0
-0.5565100126283067,-0.58438981592607,0.6372652550608555,0.5907188471254706,-29.253424489858787,43.15278451484248,-29.324783864638672,43.07477448210591,10.87975397548988,12.754567193399218,12.729342215219896,11.930378343286632,11.846716528521542,12.696362954362694,12.6919851271381,9.805098153801948,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-31.117800292970614,41.343950805662196,-31.117800292970614,41.343950805662196,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0,1,0,0,0,1,1,0
-0.5576896800393731,-0.5850989698295626,0.6373090701814459,0.5908865291943556,-29.261321117614447,43.145292299462014,-29.331839848008798,43.068198495282864,10.568367079449743,12.750594966341357,12.74657397429838,11.38586419738095,12.006503111749442,12.697792497648873,12.687492120765482,8.449809973975544,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-31.127799987794834,41.33395111083798,-31.127799987794834,41.33395111083798,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0,1,0,0,0,1,1,0
-0.5584891860913654,-0.5859856787832827,0.6373220256085252,0.5910717977285357,-29.269009760415685,43.13768206554253,-29.338905806619824,43.06162934094944,10.93572697318201,12.71123138294687,12.7507204635676,10.921464490827761,12.136254776536619,12.698701696246909,12.687163656611023,7.568970611565482,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-31.137799682619054,41.32395141601376,-31.137799682619054,41.32395141601376,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0,1,0,0,0,1,0,0
-0.5590479824648941,-0.5869400797533356,0.6373098525751426,0.5912602072285127,-29.276568656641462,43.13003570312756,-29.34597419283965,43.05492033789453,11.249770044128198,12.694356069277385,12.74943405364427,10.628328346438543,12.24580407147844,12.703422174611903,12.699316127190153,8.535051534984643,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-31.147799377443274,41.31395172118955,-31.147799377443274,41.31395172118955,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0,0,0,0,0,1,0,0
-0.5594616747669734,-0.587561996889742,0.6372609650854344,0.591402679509092,-29.284058519903006,43.12258017701344,-29.35305378587158,43.048131808302585,11.509481925051901,12.684826110388336,12.714678191454365,10.988904013907053,12.33256257426829,12.704889848143903,12.705301141417264,9.317171885393424,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-31.157799072267494,41.30395202636533,-31.157799072267494,41.30395202636533,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0,0,0,0,0,0,0,0
-0.55976935024233,-0.5879819897988354,0.6371705924241874,0.5915127080765862,-29.29152596469112,43.11522100130095,-29.36005183013943,43.04128169449108,11.716764265600975,12.673047885928469,12.689118106226935,11.284993596179481,9.95976446414863,12.693658259887828,12.700481195956282,9.943831227793517,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-31.167798767091714,41.293952331541114,-31.167798767091714,41.293952331541114,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0,0,1,0,0,0,0,0
-0.5600249631909207,-0.588273410102417,0.6371387069752099,0.5915913140947037,-29.29898362891073,43.10791329946834,-29.36696048526349,43.03439173130605,11.886874502193729,12.66492604991538,12.67228158483004,11.529857700311144,7.879255532716565,12.677530659315119,12.693685886030442,10.450820141324535,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-31.177798461915934,41.2839526367169,-31.177798461915934,41.2839526367169,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0,0,1,0,0,0,0,0
-0.560246528730733,-0.5884840120469926,0.6371107470319247,0.5916500074639546,-29.30643661055152,43.100635352979594,-29.373866236383552,43.027477342620585,12.027419416261333,12.660457772292927,12.662966074333747,11.733467071517296,6.488875133379798,12.672247528403874,12.687867599589445,10.863027011602918,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-31.187798156740154,41.27395294189268,-31.187798156740154,41.27395294189268,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0,0,1,0,0,0,0,0
-0.5604181161150474,-0.5886079188478586,0.6368660309298569,0.59150771366238,-29.31389127657113,43.09337003716627,-29.38096015761479,43.02053524890813,12.142014756788544,12.657067469402064,12.656638981911621,11.900379936609347,5.881174003613124,12.688573617002156,12.692754965336098,9.432899941555139,-0.6020000000000004,-0.6020000000000004,0.6020000000000004,0.6020000000000004,-31.197797851564374,41.263953247068464,-31.197797851564374,41.263953247068464,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0,1,1,0,0,0,0,0
